Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
 1 , Not fully functional , Schools ,"By late 2022, only two-thirds of schools were fully functional, and classes were overcrowded.",Syria,2023-03-15 13:46:24+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/12-years-war-syria-number-people-needing-humanitarian-assistance-record-high,
         1           ,            Damaged             ,  Household       ,"The earthquakes only added to the layers of suffering, damaging homes and critical infrastructures, including health facilities, and killing and injuring more than 13,000 people in the north-west alone.",Syria,2023-03-15 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/north-west-syria-situation-report-15-march-2023-enar,
         1           ,            Destroyed           ,  Residence       ,"The earthquakes only added to the layers of suffering, damaging homes and critical infrastructures, including health facilities, and killing and injuring more than 13,000 people in the north-west alone.",Syria,2023-03-15 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/north-west-syria-situation-report-15-march-2023-enar,
         1           ,        Damaged & Destroyed      ,  Health facility ,"The earthquakes only added to the layers of suffering, damaging homes and critical infrastructures, including health facilities, and killing and injuring more than 13,000 people in the north-west alone.",Syria,2023-03-15 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/north-west-syria-situation-report-15-march-2023-enar,
 3 , Damaged/Destroyed , Hospitals/Clinics/Health Centers ,"Indeed, since the 2020 ceasefire, three aerial bombardments have been carried out on health care facilities.",Syria,2023-03-14 15:09:44+00:00,Analysis,https://reliefweb.int/report/syrian-arab-republic/she-pays-highest-price-toll-conflict-sexual-and-reproductive-health-northwest-syria-enartr,
" 1,836 ", Lightly Damaged , Schools ,"Of these, 1,836 lightly damaged schools have reopened.",Syria,2023-03-13 18:13:32+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unicef-syria-humanitarian-situation-report-no-4-earthquake-28-feb-6-mar-2023,
 129 , Currently being used as shelters ," Educational Facilities (mix of pre-school, kindergarten, primary and secondary schools) ",A total of 129 schools are currently being used as shelters – a reduction from 171 the previous week.,Syria,2023-03-13 18:13:32+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unicef-syria-humanitarian-situation-report-no-4-earthquake-28-feb-6-mar-2023,
 171 , Not mentioned , Not mentioned ,A total of 129 schools are currently being used as shelters – a reduction from 171 the previous week.,Syria,2023-03-13 18:13:32+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unicef-syria-humanitarian-situation-report-no-4-earthquake-28-feb-6-mar-2023,
" 164,300 ", Destroyed , Household ,"According to AFAD, more than three million household units were damaged (out of which 164,300 buildings were
completely destroyed).",Türkiye,2023-03-13 17:25:12+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquakes-operation-update-1-emergency-appeal-no-mdrtr004,
" 3,000,000 ", Damaged , Household ,"According to AFAD, more than three million household units were damaged (out of which 164,300 buildings were
completely destroyed).",Türkiye,2023-03-13 17:25:12+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquakes-operation-update-1-emergency-appeal-no-mdrtr004,
       70%                    ,              Damaged                     ,Family health centres,"According to WHO initial assessments, in the most affected districts of four provinces, over 40 per cent of the district health directorates, more than 70 per cent of family health centres and 50 per cent of migrant health centres are damaged.",Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
       236          , Not Operatinal, Primary Health   ,"According to an initial assessment by the Ministry of Health, in the 11 affected provinces, a quarter of hospitals (a total of 28) are heavily or moderately damaged, and 15 per cent of primary healthcare facilities (a total of 236) are not operational.",Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
 20                 , 0      , Health Centers   ,Only about 30 per cent of the pre-earthquake number of doctors and nurses are currently operational.,Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
 50                 , 0      , Clinics          ,Only about 30 per cent of the pre-earthquake number of doctors and nurses are currently operational.,Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
 100                , 0      , Hospitals        ,Only about 30 per cent of the pre-earthquake number of doctors and nurses are currently operational.,Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
       50%                    ,              Damaged                     ,Migrant health centres,"According to WHO initial assessments, in the most affected districts of four provinces, over 40 per cent of the district health directorates, more than 70 per cent of family health centres and 50 per cent of migrant health centres are damaged.",Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
       40%                    ,                 Damaged                 ,District health directorates,"According to WHO initial assessments, in the most affected districts of four provinces, over 40 per cent of the district health directorates, more than 70 per cent of family health centres and 50 per cent of migrant health centres are damaged.",Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
        28          ,    Heavily    ,    Hospitals     ,"According to an initial assessment by the Ministry of Health, in the 11 affected provinces, a quarter of hospitals (a total of 28) are heavily or moderately damaged, and 15 per cent of primary healthcare facilities (a total of 236) are not operational.",Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
        28          ,   Moderately  ,    Hospitals     ,"According to an initial assessment by the Ministry of Health, in the 11 affected provinces, a quarter of hospitals (a total of 28) are heavily or moderately damaged, and 15 per cent of primary healthcare facilities (a total of 236) are not operational.",Türkiye,2023-03-13 16:18:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/unfpa-turkiye-earthquake-situation-report-5-march-10-2023,
 248                 , Completely Destroyed                    , School              ,"Major infrastructure damage has been witnessed with 276 destroyed buildings and more than 300 partially damaged, in addition to the complete destruction of 248 schools.",Syria,2023-03-13 13:32:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-mena-syria-earthquake-emergency-appeal-operational-strategy-mdrsy009,
 276 , Destroyed , not mentioned ,"Major infrastructure damage has been witnessed with 276 destroyed buildings and more than 300 partially damaged, in addition to the complete destruction of 248 schools.",Syria,2023-03-13 13:32:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-mena-syria-earthquake-emergency-appeal-operational-strategy-mdrsy009,
 300+ , Partially damaged , not mentioned ,"Major infrastructure damage has been witnessed with 276 destroyed buildings and more than 300 partially damaged, in addition to the complete destruction of 248 schools.",Syria,2023-03-13 13:32:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-mena-syria-earthquake-emergency-appeal-operational-strategy-mdrsy009,
 248 , Destroyed , Schools (type of school not mentioned) ,"Major infrastructure damage has been witnessed with 276 destroyed buildings and more than 300 partially damaged, in addition to the complete destruction of 248 schools.",Syria,2023-03-13 13:32:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-mena-syria-earthquake-emergency-appeal-operational-strategy-mdrsy009,
 276                 , Destroyed                               , Not Specified       ,"Major infrastructure damage has been witnessed with 276 destroyed buildings and more than 300 partially damaged, in addition to the complete destruction of 248 schools.",Syria,2023-03-13 13:32:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-mena-syria-earthquake-emergency-appeal-operational-strategy-mdrsy009,
 300                 , Partially Damaged                       , Not Specified       ,"Major infrastructure damage has been witnessed with 276 destroyed buildings and more than 300 partially damaged, in addition to the complete destruction of 248 schools.",Syria,2023-03-13 13:32:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-mena-syria-earthquake-emergency-appeal-operational-strategy-mdrsy009,
